scientific_name,common_name,source_db,source_url,taxon_id
Leichhardtia tylophoroides,,GBIF,https://www.gbif.org/species/11370336,11370336
Leiocarpa semicalva,,GBIF,https://www.gbif.org/species/3145264,3145264
Leiocarpa serpens,,GBIF,https://www.gbif.org/species/3145269,3145269
Leionema dentatum,,GBIF,https://www.gbif.org/species/3836178,3836178
Leionema gracile,,GBIF,https://www.gbif.org/species/3836103,3836103
Leionema rotundifolium,,GBIF,https://www.gbif.org/species/3835974,3835974
Leionema viridiflorum,,GBIF,https://www.gbif.org/species/3835939,3835939
Leiothrix argentea,,GBIF,https://www.gbif.org/species/5286509,5286509
Leiothrix celiae,,GBIF,https://www.gbif.org/species/5286547,5286547
Leiothrix graminea,,GBIF,https://www.gbif.org/species/5286513,5286513
Leiothrix mucronata,,GBIF,https://www.gbif.org/species/5286585,5286585
Leiothrix plantago,,GBIF,https://www.gbif.org/species/5635309,5635309
Leiothrix propinqua,,GBIF,https://www.gbif.org/species/5286545,5286545
Leiotulus porphyrodiscus,,GBIF,https://www.gbif.org/species/3628691,3628691
Leiotulus secacul,,GBIF,https://www.gbif.org/species/6026292,6026292
Leipoldtia compacta,,GBIF,https://www.gbif.org/species/3704371,3704371
Lejeunea conformis,,GBIF,https://www.gbif.org/species/7500893,7500893
Lejeunea drehwaldii,,GBIF,https://www.gbif.org/species/9401910,9401910
Lejeunea mimula,,GBIF,https://www.gbif.org/species/8135976,8135976
Lejeunea pterigonia,,GBIF,https://www.gbif.org/species/9354559,9354559
Lejeunea ptosimophylla,,GBIF,https://www.gbif.org/species/9048496,9048496
Lejeunea pulverulenta,,GBIF,https://www.gbif.org/species/7471710,7471710
Lejeunea ramosissima,,GBIF,https://www.gbif.org/species/7771680,7771680
Lejeunea ramulosa,,GBIF,https://www.gbif.org/species/7980389,7980389
Lejeunea rotundifolia,,GBIF,https://www.gbif.org/species/7653227,7653227
Lejeunea soae,,GBIF,https://www.gbif.org/species/9250214,9250214
Lejeunea sporadica,,GBIF,https://www.gbif.org/species/8235575,8235575
Lejeunea subolivacea,,GBIF,https://www.gbif.org/species/9348325,9348325
Lejeunea subspathulata,,GBIF,https://www.gbif.org/species/8425964,8425964
Lejeunea topoensis,,GBIF,https://www.gbif.org/species/6317089,6317089
Lejeunea umbilicata,,GBIF,https://www.gbif.org/species/8218974,8218974
Lellingeria bishopii,,GBIF,https://www.gbif.org/species/7353622,7353622
Lellingeria ciliolepis,,GBIF,https://www.gbif.org/species/3752014,3752014
Lellingeria dissimulans,,GBIF,https://www.gbif.org/species/3751975,3751975
Lellingeria flagellipinnata,,GBIF,https://www.gbif.org/species/3751954,3751954
Lellingeria hombersleyi,,GBIF,https://www.gbif.org/species/3751862,3751862
Lellingeria major,,GBIF,https://www.gbif.org/species/3751751,3751751
Lellingeria melanotrichia,,GBIF,https://www.gbif.org/species/3751736,3751736
Lellingeria subimpressa,,GBIF,https://www.gbif.org/species/7502627,7502627
Lellingeria tenuicula,,GBIF,https://www.gbif.org/species/3751198,3751198
Lelya osteocarpa,,GBIF,https://www.gbif.org/species/2911930,2911930
Lembidium berggrenii,,GBIF,https://www.gbif.org/species/8016069,8016069
Lemeltonia cornuta,,GBIF,https://www.gbif.org/species/9552043,9552043
Lemurella pallidiflora,,GBIF,https://www.gbif.org/species/5310334,5310334
Lemurorchis madagascariensis,,GBIF,https://www.gbif.org/species/2802984,2802984
Leobordea benthamiana,,GBIF,https://www.gbif.org/species/7858682,7858682
Leobordea bracteosa,,GBIF,https://www.gbif.org/species/7668416,7668416
Leobordea carinata,,GBIF,https://www.gbif.org/species/7784512,7784512
Leobordea decumbens,,GBIF,https://www.gbif.org/species/7360364,7360364
Leobordea foliosa,,GBIF,https://www.gbif.org/species/7548098,7548098
Leobordea globulosa,,GBIF,https://www.gbif.org/species/7404448,7404448
Leobordea lanceolata,,GBIF,https://www.gbif.org/species/7907794,7907794
Leobordea laticeps,,GBIF,https://www.gbif.org/species/8104939,8104939
Leobordea longicephala,,GBIF,https://www.gbif.org/species/8225828,8225828
Leobordea magnifica,,GBIF,https://www.gbif.org/species/8398771,8398771
Leobordea maroccana,,GBIF,https://www.gbif.org/species/7830450,7830450
Leobordea pusilla,,GBIF,https://www.gbif.org/species/7565208,7565208
Leobordea stipulosa,,GBIF,https://www.gbif.org/species/7479043,7479043
Leochilus leiboldii,,GBIF,https://www.gbif.org/species/2852442,2852442
Leonis trineura,,GBIF,https://www.gbif.org/species/3132218,3132218
Leonotis myricifolia,,GBIF,https://www.gbif.org/species/3890379,3890379
Leonurus chaituroides,,GBIF,https://www.gbif.org/species/5607433,5607433
Leonurus incanus,,GBIF,https://www.gbif.org/species/5607362,5607362
Leonurus pubescens,,GBIF,https://www.gbif.org/species/5607212,5607212
Leonurus wutaishanicus,,GBIF,https://www.gbif.org/species/5607147,5607147
Lepanthes absens,,GBIF,https://www.gbif.org/species/2851589,2851589
Lepanthes adelphe,,GBIF,https://www.gbif.org/species/2851396,2851396
Lepanthes aeora,,GBIF,https://www.gbif.org/species/2851349,2851349
Lepanthes almolongae,,GBIF,https://www.gbif.org/species/2851243,2851243
Lepanthes amphioxa,,GBIF,https://www.gbif.org/species/2851190,2851190
Lepanthes amplectens,,GBIF,https://www.gbif.org/species/2851181,2851181
Lepanthes andrenoglossa,,GBIF,https://www.gbif.org/species/2851993,2851993
Lepanthes anfracta,,GBIF,https://www.gbif.org/species/2852208,2852208
Lepanthes angulata,,GBIF,https://www.gbif.org/species/2852198,2852198
Lepanthes antiopa,,GBIF,https://www.gbif.org/species/2852117,2852117
Lepanthes attenboroughii,,GBIF,https://www.gbif.org/species/11863567,11863567
Lepanthes avicularia,,GBIF,https://www.gbif.org/species/2851745,2851745
Lepanthes barclaya,,GBIF,https://www.gbif.org/species/7844627,7844627
Lepanthes biappendiculata,,GBIF,https://www.gbif.org/species/2851568,2851568
Lepanthes bipollicaris,,GBIF,https://www.gbif.org/species/5951694,5951694
Lepanthes biruviensis,,GBIF,https://www.gbif.org/species/9469172,9469172
Lepanthes branchifera,,GBIF,https://www.gbif.org/species/2851245,2851245
Lepanthes brevipedicellata,,GBIF,https://www.gbif.org/species/8105591,8105591
Lepanthes caloptera,,GBIF,https://www.gbif.org/species/2852112,2852112
Lepanthes calyptrata,,GBIF,https://www.gbif.org/species/2852080,2852080
Lepanthes cassidea,,GBIF,https://www.gbif.org/species/2851876,2851876
Lepanthes caudigera,,GBIF,https://www.gbif.org/species/2851720,2851720
Lepanthes chorista,,GBIF,https://www.gbif.org/species/2851630,2851630
Lepanthes clandestina,,GBIF,https://www.gbif.org/species/2851458,2851458
Lepanthes clarkii,,GBIF,https://www.gbif.org/species/2851425,2851425
Lepanthes cleistogama,,GBIF,https://www.gbif.org/species/3649402,3649402
Lepanthes cobanensis,,GBIF,https://www.gbif.org/species/3649400,3649400
Lepanthes conjuncta,,GBIF,https://www.gbif.org/species/2851104,2851104
Lepanthes cremersii,,GBIF,https://www.gbif.org/species/2851964,2851964
Lepanthes crucis,,GBIF,https://www.gbif.org/species/5951688,5951688
Lepanthes cryptostele,,GBIF,https://www.gbif.org/species/2851856,2851856
Lepanthes ctenophora,,GBIF,https://www.gbif.org/species/2851834,2851834
Lepanthes cyanoptera,,GBIF,https://www.gbif.org/species/2851742,2851742
Lepanthes dactylina,,GBIF,https://www.gbif.org/species/2851674,2851674
Lepanthes darioi,,GBIF,https://www.gbif.org/species/2851644,2851644
Lepanthes davidii,,GBIF,https://www.gbif.org/species/12264781,12264781
Lepanthes davidsei,,GBIF,https://www.gbif.org/species/2851598,2851598
Lepanthes dawsonii,,GBIF,https://www.gbif.org/species/2851577,2851577
Lepanthes debilis,,GBIF,https://www.gbif.org/species/2851563,2851563
Lepanthes decurva,,GBIF,https://www.gbif.org/species/2851531,2851531
Lepanthes deliciasensis,,GBIF,https://www.gbif.org/species/2851462,2851462
Lepanthes deliqua,,GBIF,https://www.gbif.org/species/2851435,2851435
Lepanthes denticulata,,GBIF,https://www.gbif.org/species/2851386,2851386
Lepanthes dictydion,,GBIF,https://www.gbif.org/species/2851290,2851290
Lepanthes dictyota,,GBIF,https://www.gbif.org/species/2851273,2851273
Lepanthes dicycla,,GBIF,https://www.gbif.org/species/2851185,2851185
Lepanthes dicyrtopetala,,GBIF,https://www.gbif.org/species/5951656,5951656
Lepanthes didactyla,,GBIF,https://www.gbif.org/species/2851261,2851261
Lepanthes dodiana,island babyboot orchid,GBIF,https://www.gbif.org/species/2851147,2851147
Lepanthes dolabrata,,GBIF,https://www.gbif.org/species/2851108,2851108
Lepanthes domingensis,,GBIF,https://www.gbif.org/species/2852207,2852207
Lepanthes dougdarlingii,,GBIF,https://www.gbif.org/species/10892599,10892599
Lepanthes echidna,,GBIF,https://www.gbif.org/species/2852062,2852062
Lepanthes ejecta,,GBIF,https://www.gbif.org/species/2851957,2851957
Lepanthes elaminata,,GBIF,https://www.gbif.org/species/2851925,2851925
Lepanthes elephantina,,GBIF,https://www.gbif.org/species/2851860,2851860
Lepanthes elvirae,,GBIF,https://www.gbif.org/species/9237267,9237267
Lepanthes empticia,,GBIF,https://www.gbif.org/species/2851776,2851776
Lepanthes eriocampa,,GBIF,https://www.gbif.org/species/2851696,2851696
Lepanthes eruca,,GBIF,https://www.gbif.org/species/2851677,2851677
Lepanthes esmeralda,,GBIF,https://www.gbif.org/species/2851592,2851592
Lepanthes eumeces,,GBIF,https://www.gbif.org/species/2851567,2851567
Lepanthes evansiae,,GBIF,https://www.gbif.org/species/2851558,2851558
Lepanthes exposita,,GBIF,https://www.gbif.org/species/2851423,2851423
Lepanthes farallonensis,,GBIF,https://www.gbif.org/species/12208612,12208612
Lepanthes flaccida,,GBIF,https://www.gbif.org/species/2851222,2851222
Lepanthes frigida,,GBIF,https://www.gbif.org/species/2852213,2852213
Lepanthes gaileana,,GBIF,https://www.gbif.org/species/2852046,2852046
Lepanthes garciae,,GBIF,https://www.gbif.org/species/9415417,9415417
Lepanthes gemmula,,GBIF,https://www.gbif.org/species/2851972,2851972
Lepanthes genetoapophantica,,GBIF,https://www.gbif.org/species/12225634,12225634
Lepanthes geniculata,,GBIF,https://www.gbif.org/species/2851950,2851950
Lepanthes gibberosa,,GBIF,https://www.gbif.org/species/2851892,2851892
Lepanthes glabella,,GBIF,https://www.gbif.org/species/2851875,2851875
Lepanthes golbasto,,GBIF,https://www.gbif.org/species/2851757,2851757
Lepanthes habenifera,,GBIF,https://www.gbif.org/species/2851507,2851507
Lepanthes helcium,,GBIF,https://www.gbif.org/species/2851414,2851414
Lepanthes heteroloba,,GBIF,https://www.gbif.org/species/7549959,7549959
Lepanthes hispidosa,,GBIF,https://www.gbif.org/species/2851174,2851174
Lepanthes hoeijeri,,GBIF,https://www.gbif.org/species/2851163,2851163
Lepanthes implexa,,GBIF,https://www.gbif.org/species/2852030,2852030
Lepanthes ingridiana,,GBIF,https://www.gbif.org/species/2851868,2851868
Lepanthes intricata,,GBIF,https://www.gbif.org/species/2851772,2851772
Lepanthes iricolor,,GBIF,https://www.gbif.org/species/2851753,2851753
Lepanthes jackinpyxa,,GBIF,https://www.gbif.org/species/2851683,2851683
Lepanthes janitor,,GBIF,https://www.gbif.org/species/2851654,2851654
Lepanthes jardinensis,,GBIF,https://www.gbif.org/species/2851633,2851633
Lepanthes jayandella,,GBIF,https://www.gbif.org/species/2851620,2851620
Lepanthes jimburae,,GBIF,https://www.gbif.org/species/2851576,2851576
Lepanthes jostii,,GBIF,https://www.gbif.org/species/2851512,2851512
Lepanthes jucas,,GBIF,https://www.gbif.org/species/12199886,12199886
Lepanthes jugum,,GBIF,https://www.gbif.org/species/2851452,2851452
Lepanthes kabebatae,,GBIF,https://www.gbif.org/species/9252404,9252404
Lepanthes katleri,,GBIF,https://www.gbif.org/species/2851419,2851419
Lepanthes kokonuko,,GBIF,https://www.gbif.org/species/12266474,12266474
Lepanthes kuijtii,,GBIF,https://www.gbif.org/species/2851395,2851395
Lepanthes lacera,,GBIF,https://www.gbif.org/species/7831431,7831431
Lepanthes laevis,,GBIF,https://www.gbif.org/species/2851359,2851359
Lepanthes latisepala,,GBIF,https://www.gbif.org/species/2851248,2851248
Lepanthes leporina,,GBIF,https://www.gbif.org/species/9299438,9299438
Lepanthes liesiae,,GBIF,https://www.gbif.org/species/9435689,9435689
Lepanthes lilliputae,,GBIF,https://www.gbif.org/species/2851158,2851158
Lepanthes limbata,,GBIF,https://www.gbif.org/species/2851146,2851146
Lepanthes linealis,,GBIF,https://www.gbif.org/species/2852220,2852220
Lepanthes linguifera,,GBIF,https://www.gbif.org/species/2852190,2852190
Lepanthes llanganatensis,,GBIF,https://www.gbif.org/species/2852152,2852152
Lepanthes llipiensis,,GBIF,https://www.gbif.org/species/2852143,2852143
Lepanthes loboauriculatus,,GBIF,https://www.gbif.org/species/3658005,3658005
Lepanthes longipedicellata,,GBIF,https://www.gbif.org/species/2852052,2852052
Lepanthes longiracemosa,,GBIF,https://www.gbif.org/species/2852042,2852042
Lepanthes lophius,,GBIF,https://www.gbif.org/species/2852033,2852033
Lepanthes luerorum,,GBIF,https://www.gbif.org/species/9324200,9324200
Lepanthes lycocephala,,GBIF,https://www.gbif.org/species/2851978,2851978
Lepanthes lymphosa,,GBIF,https://www.gbif.org/species/2851968,2851968
Lepanthes maccolmiana,,GBIF,https://www.gbif.org/species/2851942,2851942
Lepanthes macdougalii,,GBIF,https://www.gbif.org/species/7890653,7890653
Lepanthes maduroi,,GBIF,https://www.gbif.org/species/2851871,2851871
Lepanthes mammillata,,GBIF,https://www.gbif.org/species/2851837,2851837
Lepanthes mariposa,,GBIF,https://www.gbif.org/species/2851732,2851732
Lepanthes mastix,,GBIF,https://www.gbif.org/species/2851655,2851655
Lepanthes maxillaris,,GBIF,https://www.gbif.org/species/2851612,2851612
Lepanthes maxima,,GBIF,https://www.gbif.org/species/2851601,2851601
Lepanthes mayordomoensis,,GBIF,https://www.gbif.org/species/2851791,2851791
Lepanthes medinae,,GBIF,https://www.gbif.org/species/7793254,7793254
Lepanthes megalocephala,,GBIF,https://www.gbif.org/species/2851545,2851545
Lepanthes megalostele,,GBIF,https://www.gbif.org/species/2851533,2851533
Lepanthes meganthera,,GBIF,https://www.gbif.org/species/2851514,2851514
Lepanthes mekynochila,,GBIF,https://www.gbif.org/species/2851503,2851503
Lepanthes melpomene,,GBIF,https://www.gbif.org/species/2851463,2851463
Lepanthes membranacea,,GBIF,https://www.gbif.org/species/5951659,5951659
Lepanthes mendozae,,GBIF,https://www.gbif.org/species/2851439,2851439
Lepanthes mephistopheles,,GBIF,https://www.gbif.org/species/2851364,2851364
Lepanthes microglottis,,GBIF,https://www.gbif.org/species/2851305,2851305
Lepanthes microscopica,,GBIF,https://www.gbif.org/species/2851221,2851221
Lepanthes milciadesmejiae,,GBIF,https://www.gbif.org/species/9543593,9543593
Lepanthes mimetica,,GBIF,https://www.gbif.org/species/2851192,2851192
Lepanthes miniflora,,GBIF,https://www.gbif.org/species/2851497,2851497
Lepanthes minyglossa,,GBIF,https://www.gbif.org/species/2851574,2851574
Lepanthes miraculum,,GBIF,https://www.gbif.org/species/2852231,2852231
Lepanthes mittelstaedtii,,GBIF,https://www.gbif.org/species/2852212,2852212
Lepanthes mononeura,,GBIF,https://www.gbif.org/species/2852144,2852144
Lepanthes mooreana,,GBIF,https://www.gbif.org/species/2852079,2852079
Lepanthes morae,,GBIF,https://www.gbif.org/species/12212915,12212915
Lepanthes morleyi,,GBIF,https://www.gbif.org/species/2852055,2852055
Lepanthes mulleriana,,GBIF,https://www.gbif.org/species/2851971,2851971
Lepanthes myiophora,,GBIF,https://www.gbif.org/species/2851911,2851911
Lepanthes necopina,,GBIF,https://www.gbif.org/species/2851790,2851790
Lepanthes nitida,,GBIF,https://www.gbif.org/species/5951660,5951660
Lepanthes noelii,,GBIF,https://www.gbif.org/species/2851670,2851670
Lepanthes nontecta,,GBIF,https://www.gbif.org/species/2851658,2851658
Lepanthes norae,,GBIF,https://www.gbif.org/species/2851650,2851650
Lepanthes nulla,,GBIF,https://www.gbif.org/species/2851628,2851628
Lepanthes nutanticaulis,,GBIF,https://www.gbif.org/species/2851594,2851594
Lepanthes odobenella,,GBIF,https://www.gbif.org/species/2851413,2851413
Lepanthes odobenus,,GBIF,https://www.gbif.org/species/10776415,10776415
Lepanthes odontocera,,GBIF,https://www.gbif.org/species/2851402,2851402
Lepanthes omnifera,,GBIF,https://www.gbif.org/species/2851342,2851342
Lepanthes opetidion,,GBIF,https://www.gbif.org/species/2851329,2851329
Lepanthes ophioglossa,,GBIF,https://www.gbif.org/species/2851281,2851281
Lepanthes ophiostele,,GBIF,https://www.gbif.org/species/2851267,2851267
Lepanthes orbella,,GBIF,https://www.gbif.org/species/2851255,2851255
Lepanthes orchestris,,GBIF,https://www.gbif.org/species/2851236,2851236
Lepanthes ortegae,,GBIF,https://www.gbif.org/species/2851139,2851139
Lepanthes oxapampaensis,,GBIF,https://www.gbif.org/species/2852138,2852138
Lepanthes oxyphylla,,GBIF,https://www.gbif.org/species/2852102,2852102
Lepanthes paivaeana,,GBIF,https://www.gbif.org/species/2852021,2852021
Lepanthes pan,,GBIF,https://www.gbif.org/species/2851963,2851963
Lepanthes panicellus,,GBIF,https://www.gbif.org/species/2851938,2851938
Lepanthes pantomima,,GBIF,https://www.gbif.org/species/2851905,2851905
Lepanthes papallactae,,GBIF,https://www.gbif.org/species/2851894,2851894
Lepanthes peltata,,GBIF,https://www.gbif.org/species/9558373,9558373
Lepanthes pentoxys,,GBIF,https://www.gbif.org/species/2851619,2851619
Lepanthes petalolenta,,GBIF,https://www.gbif.org/species/2851550,2851550
Lepanthes pictilis,,GBIF,https://www.gbif.org/species/5951666,5951666
Lepanthes pilosiaures,,GBIF,https://www.gbif.org/species/2851418,2851418
Lepanthes polytricha,,GBIF,https://www.gbif.org/species/2851218,2851218
Lepanthes pretiosa,,GBIF,https://www.gbif.org/species/5951681,5951681
Lepanthes privigna,,GBIF,https://www.gbif.org/species/2852206,2852206
Lepanthes profusa,,GBIF,https://www.gbif.org/species/2851687,2851687
Lepanthes prora,,GBIF,https://www.gbif.org/species/2852151,2852151
Lepanthes pseudoprofusa,,GBIF,https://www.gbif.org/species/10869142,10869142
Lepanthes psomion,,GBIF,https://www.gbif.org/species/2852092,2852092
Lepanthes psyche,,GBIF,https://www.gbif.org/species/2852084,2852084
Lepanthes puck,,GBIF,https://www.gbif.org/species/2852002,2852002
Lepanthes purulhaensis,,GBIF,https://www.gbif.org/species/3657789,3657789
Lepanthes pycnogenia,,GBIF,https://www.gbif.org/species/2851897,2851897
Lepanthes queremalensis,,GBIF,https://www.gbif.org/species/9268408,9268408
Lepanthes racemosa,,GBIF,https://www.gbif.org/species/5951692,5951692
Lepanthes ramonensis,,GBIF,https://www.gbif.org/species/2851719,2851719
Lepanthes recurva,,GBIF,https://www.gbif.org/species/2851675,2851675
Lepanthes revoluta,,GBIF,https://www.gbif.org/species/2851835,2851835
Lepanthes rhombipetala,,GBIF,https://www.gbif.org/species/2851851,2851851
Lepanthes ridicula,,GBIF,https://www.gbif.org/species/2851411,2851411
Lepanthes ringens,,GBIF,https://www.gbif.org/species/2851397,2851397
Lepanthes rostrata,,GBIF,https://www.gbif.org/species/2851325,2851325
Lepanthes rotundifolia,,GBIF,https://www.gbif.org/species/2851292,2851292
Lepanthes ruscifolia,,GBIF,https://www.gbif.org/species/2851213,2851213
Lepanthes ruthiana,,GBIF,https://www.gbif.org/species/2851201,2851201
Lepanthes sabinadaleyana,,GBIF,https://www.gbif.org/species/10888620,10888620
Lepanthes salazarii,,GBIF,https://www.gbif.org/species/3657721,3657721
Lepanthes salpiginosa,,GBIF,https://www.gbif.org/species/5951654,5951654
Lepanthes sanctiorum,,GBIF,https://www.gbif.org/species/9535052,9535052
Lepanthes schizura,,GBIF,https://www.gbif.org/species/2852078,2852078
Lepanthes schlechteriana,,GBIF,https://www.gbif.org/species/9352124,9352124
Lepanthes scoliosa,,GBIF,https://www.gbif.org/species/9610431,9610431
Lepanthes semilaminata,,GBIF,https://www.gbif.org/species/2851900,2851900
Lepanthes serriola,,GBIF,https://www.gbif.org/species/2851862,2851862
Lepanthes silenus,,GBIF,https://www.gbif.org/species/2851808,2851808
Lepanthes sororcula,,GBIF,https://www.gbif.org/species/2851649,2851649
Lepanthes sousae,,GBIF,https://www.gbif.org/species/2851637,2851637
Lepanthes spruceana,,GBIF,https://www.gbif.org/species/2851758,2851758
Lepanthes staatsiana,,GBIF,https://www.gbif.org/species/2851582,2851582
Lepanthes stegastes,,GBIF,https://www.gbif.org/species/2851536,2851536
Lepanthes stimsonii,,GBIF,https://www.gbif.org/species/2851332,2851332
Lepanthes sulcata,,GBIF,https://www.gbif.org/species/2851246,2851246
Lepanthes sybax,,GBIF,https://www.gbif.org/species/2851214,2851214
Lepanthes sylvilagus,,GBIF,https://www.gbif.org/species/12247518,12247518
Lepanthes talamancana,,GBIF,https://www.gbif.org/species/9414920,9414920
Lepanthes tapantiensis,,GBIF,https://www.gbif.org/species/7981857,7981857
Lepanthes teaguei,,GBIF,https://www.gbif.org/species/2851125,2851125
Lepanthes tetrapus,,GBIF,https://www.gbif.org/species/10737291,10737291
Lepanthes tetroptera,,GBIF,https://www.gbif.org/species/2852101,2852101
Lepanthes thalia,,GBIF,https://www.gbif.org/species/2852090,2852090
Lepanthes thurstoniorum,,GBIF,https://www.gbif.org/species/2852067,2852067
Lepanthes tigrina,,GBIF,https://www.gbif.org/species/5951671,5951671
Lepanthes titanica,,GBIF,https://www.gbif.org/species/2852020,2852020
Lepanthes trichidion,,GBIF,https://www.gbif.org/species/2851885,2851885
Lepanthes umbonifera,,GBIF,https://www.gbif.org/species/2851587,2851587
Lepanthes unitrinervis,,GBIF,https://www.gbif.org/species/2851529,2851529
Lepanthes urania,,GBIF,https://www.gbif.org/species/2851522,2851522
Lepanthes utyumii,,GBIF,https://www.gbif.org/species/9544476,9544476
Lepanthes valerioi,,GBIF,https://www.gbif.org/species/2851394,2851394
Lepanthes velata,,GBIF,https://www.gbif.org/species/2851300,2851300
Lepanthes viahoensis,,GBIF,https://www.gbif.org/species/2851144,2851144
Lepanthes vilchezii,,GBIF,https://www.gbif.org/species/9623484,9623484
Lepanthes volador,,GBIF,https://www.gbif.org/species/2852150,2852150
Lepanthes wakemaniae,,GBIF,https://www.gbif.org/species/12180516,12180516
Lepanthes wendtii,,GBIF,https://www.gbif.org/species/2852050,2852050
Lepanthes yunckeri,,GBIF,https://www.gbif.org/species/2851908,2851908
Lepanthes zongoensis,,GBIF,https://www.gbif.org/species/2851836,2851836
Lepanthes zygion,,GBIF,https://www.gbif.org/species/2851797,2851797
Lepanthopsis bennettii,,GBIF,https://www.gbif.org/species/10743803,10743803
Lepanthopsis calva,,GBIF,https://www.gbif.org/species/2852295,2852295
Lepanthopsis culiculosa,,GBIF,https://www.gbif.org/species/2852297,2852297
Lepanthopsis densiflora,,GBIF,https://www.gbif.org/species/2852276,2852276
Lepanthopsis hyalina,,GBIF,https://www.gbif.org/species/9301232,9301232
Lepanthopsis prolifera,,GBIF,https://www.gbif.org/species/2852282,2852282
Lepanthopsis purpurata,,GBIF,https://www.gbif.org/species/2852308,2852308
Lepanthopsis serrulata,,GBIF,https://www.gbif.org/species/2852259,2852259
Lepanthopsis ubangii,,GBIF,https://www.gbif.org/species/2852265,2852265
Lepanthopsis undulata,,GBIF,https://www.gbif.org/species/12263166,12263166
Lepanthopsis vinacea,,GBIF,https://www.gbif.org/species/2852328,2852328
Lepanthopsis woodsiana,,GBIF,https://www.gbif.org/species/2852287,2852287
Lepechinia anomala,,GBIF,https://www.gbif.org/species/3889089,3889089
Lepechinia bella,,GBIF,https://www.gbif.org/species/3889053,3889053
Lepechinia dioica,,GBIF,https://www.gbif.org/species/3888821,3888821
Lepechinia lamiifolia,,GBIF,https://www.gbif.org/species/3888664,3888664
Lepechinia nubigena,,GBIF,https://www.gbif.org/species/9273527,9273527
Lepechiniella microcarpa,,GBIF,https://www.gbif.org/species/7295400,7295400
Lepicolea rara,,GBIF,https://www.gbif.org/species/7611242,7611242
Lepicolea rigida,,GBIF,https://www.gbif.org/species/9431486,9431486
Lepidagathis andersoniana,,GBIF,https://www.gbif.org/species/3777248,3777248
Lepidagathis chiapensis,,GBIF,https://www.gbif.org/species/3777022,3777022
Lepidagathis royenii,,GBIF,https://www.gbif.org/species/3775840,3775840
Lepidaploa acuminata,,GBIF,https://www.gbif.org/species/3099927,3099927
Lepidaploa densipaniculata,,GBIF,https://www.gbif.org/species/3099829,3099829
Lepidaploa ehretiifolia,,GBIF,https://www.gbif.org/species/3099931,3099931
Lepidaploa glabra,Santa Maria,GBIF,https://www.gbif.org/species/3123920,3123920
Lepidaploa harrisii,,GBIF,https://www.gbif.org/species/3099698,3099698
Lepidaploa pseudomuricata,,GBIF,https://www.gbif.org/species/3099655,3099655
Lepidaploa sagraeana,,GBIF,https://www.gbif.org/species/3099732,3099732
Lepidaploa sordidopapposa,,GBIF,https://www.gbif.org/species/3099831,3099831
Lepidaploa trinitatis,,GBIF,https://www.gbif.org/species/3099863,3099863
Lepidaploa verticillata,,GBIF,https://www.gbif.org/species/3099669,3099669
Lepidaria kingii,,GBIF,https://www.gbif.org/species/4004368,4004368
Lepiderema hirsuta,,GBIF,https://www.gbif.org/species/3785488,3785488
Lepiderema punctulata,,GBIF,https://www.gbif.org/species/3785439,3785439
Lepidium biplicatum,,GBIF,https://www.gbif.org/species/5376580,5376580
Lepidium paniculatum,,GBIF,https://www.gbif.org/species/5377062,5377062
Lepidium pholidogynum,,GBIF,https://www.gbif.org/species/5376524,5376524
Lepidolaena brachyclada,,GBIF,https://www.gbif.org/species/8114438,8114438
Lepidophorum grisleyi,,GBIF,https://www.gbif.org/species/8051871,8051871
Lepidosperma amantiferrum,,GBIF,https://www.gbif.org/species/2731131,2731131
Lepidosperma angustatum,,GBIF,https://www.gbif.org/species/2731240,2731240
Lepidosperma asperatum,,GBIF,https://www.gbif.org/species/7602624,7602624
Lepidosperma avium,,GBIF,https://www.gbif.org/species/2731168,2731168
Lepidosperma benthamianum,,GBIF,https://www.gbif.org/species/2731228,2731228
Lepidosperma calcicola,,GBIF,https://www.gbif.org/species/9113320,9113320
Lepidosperma fimbriatum,,GBIF,https://www.gbif.org/species/2731241,2731241
Lepidosperma gracile,,GBIF,https://www.gbif.org/species/2731197,2731197
Lepidosperma hispidulum,,GBIF,https://www.gbif.org/species/10718354,10718354
Lepidosperma latens,,GBIF,https://www.gbif.org/species/2731165,2731165
Lepidosperma leptophyllum,,GBIF,https://www.gbif.org/species/2731193,2731193
Lepidosperma muelleri,,GBIF,https://www.gbif.org/species/2731242,2731242
Lepidosperma quadrangulatum,,GBIF,https://www.gbif.org/species/2731172,2731172
Lepidosperma resinosum,,GBIF,https://www.gbif.org/species/2731157,2731157
Lepidosperma rigidulum,,GBIF,https://www.gbif.org/species/7823450,7823450
Lepidosperma rostratum,,GBIF,https://www.gbif.org/species/2731215,2731215
Lepidosperma rupestre,,GBIF,https://www.gbif.org/species/2731179,2731179
Lepidosperma tortuosum,,GBIF,https://www.gbif.org/species/2731132,2731132
Lepidosperma ustulatum,,GBIF,https://www.gbif.org/species/2731207,2731207
Lepidotrichilia ambrensis,,GBIF,https://www.gbif.org/species/3851498,3851498
Lepidozia cladorhiza,,GBIF,https://www.gbif.org/species/7870181,7870181
Lepidozia glaucophylla,,GBIF,https://www.gbif.org/species/8337503,8337503
Lepidozia pendulina,,GBIF,https://www.gbif.org/species/7601673,7601673
Lepidozia septemfida,,GBIF,https://www.gbif.org/species/8781696,8781696
Lepidozia serrulata,,GBIF,https://www.gbif.org/species/7892102,7892102
